0.000000000000000000e+00,1.072802899999999937e+02,2.846633399999999980e+00,nan,nan,nan
0.000000000000000000e+00,2.220716499999999982e+01,2.846633399999999980e+00,nan,nan,nan
0.000000000000000000e+00,7.629962000000000444e+01,2.846633399999999980e+00,nan,nan,nan
0.000000000000000000e+00,8.474467000000000638e+00,2.846633399999999980e+00,nan,nan,nan
